Fecha;Concepto;Detalle;Débito;Crédito;Saldo
01/08/2022;Impuesto Débitos y Créditos/DB;;1.046,93;;-8.354.604,12
01/08/2022;Trf. Masivas Pago Proveedores;CBU:07200724-88000037570718 BENEF: 0-20239452249 REF:VAR-0720037570 Referencia: 61340;172.917,61;;-8.353.557,19
01/08/2022;Impuesto Débitos y Créditos/DB;;1.037,51;;-8.180.639,58
01/08/2022;Trf. Masivas Pago Proveedores;CBU:00701248-30004187417939 BENEF: 0-20396086191 REF:VAR-4187417912 Referencia: 61329;172.008,90;;-8.179.602,07
01/08/2022;Impuesto Débitos y Créditos/DB;;1.032,05;;-8.007.593,17
01/08/2022;Trf. Masivas Pago Proveedores;CBU:07200892-88000037176404 BENEF: 0-20356294808 REF:VAR-0890037176 Referencia: 61299;170.149,00;;-8.006.561,12
01/08/2022;Impuesto Débitos y Créditos/DB;;1.020,89;;-7.836.412,12
01/08/2022;Trf. Masivas Pago Proveedores;CBU:01703212-40000074712452 BENEF: 0-27214200576 REF:VAR-321747124 Referencia: 61298;169.622,80;;-7.835.391,23
01/08/2022;Impuesto Débitos y Créditos/DB;;1.017,74;;-7.665.768,43
01/08/2022;Trf. Masivas Pago Proveedores;CBU:00701590-30004037243909 BENEF: 0-27419437021 REF:VAR-4037243915 Referencia: 61272;166.800,00;;-7.664.750,69
01/08/2022;Impuesto Débitos y Créditos/DB;;1.000,80;;-7.497.950,69
01/08/2022;Trf. Masivas Pago Proveedores;CBU:00701910-30004008482492 BENEF: 0-20264781222 REF:VAR-4008482419 Referencia: 61327;210.239,55;;-7.496.949,89
01/08/2022;Impuesto Débitos y Créditos/DB;;1.261,44;;-7.286.710,34
01/08/2022;Trf. Masivas Pago Proveedores;CBU:00700290-30004011922965 BENEF: 0-20380703727 REF:VAR-4011922902 Referencia: 61354;161.115,00;;-7.285.448,90
01/08/2022;Impuesto Débitos y Créditos/DB;;966,69;;-7.124.333,90
01/08/2022;Trf. Masivas Pago Proveedores;CBU:01107243-20072400288674 BENEF: 0-20245169265 REF:VAR-1925724002 Referencia: 61286;213.684,56;;-7.123.367,21
01/08/2022;Impuesto Débitos y Créditos/DB;;1.282,11;;-6.909.682,65
01/08/2022;Trf. Masivas Pago Proveedores;CBU:01400250-01713605212462 BENEF: 0-30716051753 REF:VAR-7136052124 Referencia: 61333;215.719,04;;-6.908.400,54
01/08/2022;Impuesto Débitos y Créditos/DB;;1.294,31;;-6.692.681,50
01/08/2022;Trf. Masivas Pago Proveedores;CBU:01400311-03509555227492 BENEF: 0-20289103865 REF:VAR-5095552274 Referencia: 61301;216.057,82;;-6.691.387,19
01/08/2022;Impuesto Débitos y Créditos/DB;;1.296,35;;-6.475.329,37
01/08/2022;Trf. Masivas Pago Proveedores;CBU:00703619-30004025726511 BENEF: 0-20219375590 REF:VAR-4025726536 Referencia: 61338;266.112,55;;-6.474.033,02
01/08/2022;Impuesto Débitos y Créditos/DB;;1.596,68;;-6.207.920,47
01/08/2022;Trf. Masivas Pago Proveedores;CBU:07202072-88000036652918 BENEF: 0-20409758178 REF:VAR-2070036652 Referencia: 61353;260.752,15;;-6.206.323,79
01/08/2022;Impuesto Débitos y Créditos/DB;;1.564,51;;-5.945.571,64
01/08/2022;Trf. Masivas Pago Proveedores;CBU:02900087-10000001562393 BENEF: 0-20161144097 REF:VAR-0000000802 Referencia: 61307;257.557,96;;-5.944.007,13
01/08/2022;Impuesto Débitos y Créditos/DB;;1.545,35;;-5.686.449,17
01/08/2022;Trf. Masivas Pago Proveedores;CBU:01701131-40000031417631 BENEF: 0-20303249789 REF:VAR-113314176 Referencia: 61315;256.527,94;;-5.684.903,82
01/08/2022;Impuesto Débitos y Créditos/DB;;1.539,17;;-5.428.375,88
01/08/2022;Trf. Masivas Pago Proveedores;CBU:07205477-88000035696854 BENEF: 0-20358055843 REF:VAR-5470035696 Referencia: 61285;256.356,10;;-5.426.836,71
01/08/2022;Impuesto Débitos y Créditos/DB;;1.538,14;;-5.170.480,61
01/08/2022;Trf. Masivas Pago Proveedores;CBU:07200397-88000037382490 BENEF: 0-20341807140 REF:VAR-0390037382 Referencia: 61360;247.766,91;;-5.168.942,47
01/08/2022;Impuesto Débitos y Créditos/DB;;1.486,60;;-4.921.175,56
01/08/2022;Trf. Masivas Pago Proveedores;CBU:25900554-20033452730193 BENEF: 0-20289629220 REF:VAR-0334527301 Referencia: 61394;247.494,90;;-4.919.688,96
01/08/2022;Impuesto Débitos y Créditos/DB;;1.484,97;;-4.672.194,06
01/08/2022;Trf. Masivas Pago Proveedores;CBU:00700542-30004041377115 BENEF: 0-20349976685 REF:VAR-4041377105 Referencia: 61348;242.098,96;;-4.670.709,09
01/08/2022;Impuesto Débitos y Créditos/DB;;1.452,59;;-4.428.610,13
01/08/2022;Trf. Masivas Pago Proveedores;CBU:00701859-30004004768608 BENEF: 0-20276882024 REF:VAR-4004768618 Referencia: 61393;247.275,48;;-4.427.157,54
01/08/2022;Impuesto Débitos y Créditos/DB;;1.483,65;;-4.179.882,06
01/08/2022;Trf. Masivas Pago Proveedores;CBU:07200717-88000037381268 BENEF: 0-20347308308 REF:VAR-0710037381 Referencia: 61356;241.777,00;;-4.178.398,41
01/08/2022;Impuesto Débitos y Créditos/DB;;1.450,66;;-3.936.621,41
01/08/2022;Trf. Masivas Pago Proveedores;CBU:19100544-55005401407250 BENEF: 0-30716409321 REF:VAR-1910540140 Referencia: 61309;239.123,37;;-3.935.170,75
01/08/2022;Impuesto Débitos y Créditos/DB;;1.434,74;;-3.696.047,38
01/08/2022;Trf. Masivas Pago Proveedores;CBU:01703021-40000030020245 BENEF: 0-20268551779 REF:VAR-302300202 Referencia: 61331;238.805,92;;-3.694.612,64
01/08/2022;Impuesto Débitos y Créditos/DB;;1.432,84;;-3.455.806,72
01/08/2022;Trf. Masivas Pago Proveedores;CBU:00701798-30004053467617 BENEF: 0-20277373042 REF:VAR-4053467617 Referencia: 61270;237.610,40;;-3.454.373,88
01/08/2022;Impuesto Débitos y Créditos/DB;;1.425,66;;-3.216.763,48
01/08/2022;Trf. Masivas Pago Proveedores;CBU:07201802-88000001949236 BENEF: 0-23263926579 REF:VAR-1800001949 Referencia: 61280;236.415,48;;-3.215.337,82
01/08/2022;Impuesto Débitos y Créditos/DB;;1.418,49;;-2.978.922,34
01/08/2022;Trf. Masivas Pago Proveedores;CBU:07207282-88000035645740 BENEF: 0-20299552595 REF:VAR-1570055846 Referencia: 61324;235.288,10;;-2.977.503,85
01/08/2022;Impuesto Débitos y Créditos/DB;;1.411,73;;-2.742.215,75
01/08/2022;Trf. Masivas Pago Proveedores;CBU:00700375-30004040962693 BENEF: 0-20386198366 REF:VAR-4040962603 Referencia: 61308;233.687,52;;-2.740.804,02
01/08/2022;Impuesto Débitos y Créditos/DB;;1.402,13;;-2.507.116,50
01/08/2022;Trf. Masivas Pago Proveedores;CBU:01701889-40000030974603 BENEF: 0-20300529837 REF:VAR-188309746 Referencia: 61319;223.885,09;;-2.505.714,37
01/08/2022;Impuesto Débitos y Créditos/DB;;1.343,31;;-2.281.829,28
01/08/2022;Trf. Masivas Pago Proveedores;CBU:00700863-30004033821419 BENEF: 0-20938631760 REF:VAR-4033821408 Referencia: 61371;218.413,98;;-2.280.485,97
01/08/2022;Impuesto Débitos y Créditos/DB;;1.310,48;;-2.062.071,99
01/08/2022;Trf. Masivas Pago Proveedores;CBU:07200861-88000046068468 BENEF: 0-20316617213 REF:VAR-0860046068 Referencia: 61374;217.355,02;;-2.060.761,51
01/08/2022;Impuesto Débitos y Créditos/DB;;1.304,13;;-1.843.406,49
01/08/2022;Trf. Masivas Pago Proveedores;CBU:07203914-88000001177022 BENEF: 0-20257726003 REF:VAR-3910001177 Referencia: 61304;160.670,91;;-1.842.102,36
01/08/2022;Impuesto Débitos y Créditos/DB;;964,03;;-1.681.431,45
01/08/2022;Trf. Masivas Pago Proveedores;CBU:01108260-30082600260997 BENEF: 0-20253847736 REF:VAR-1271826002 Referencia: 61302;160.640,00;;-1.680.467,42
01/08/2022;Impuesto Débitos y Créditos/DB;;963,84;;-1.519.827,42
01/08/2022;Trf. Masivas Pago Proveedores;CBU:07200458-88000036358304 BENEF: 0-20254351351 REF:VAR-0450036358 Referencia: 61303;158.681,21;;-1.518.863,58
01/08/2022;Impuesto Débitos y Créditos/DB;;952,09;;-1.360.182,37
01/08/2022;Trf. Masivas Pago Proveedores;CBU:07200885-88000036241190 BENEF: 0-20258907729 REF:VAR-0880036241 Referencia: 61387;121.647,99;;-1.359.230,28
01/08/2022;Impuesto Débitos y Créditos/DB;;729,89;;-1.237.582,29
01/08/2022;Trf. Masivas Pago Proveedores;CBU:29900628-06200205230006 BENEF: 0-20293319678 REF:VAR-062002052 Referencia: 61388;114.268,80;;-1.236.852,40
01/08/2022;Impuesto Débitos y Créditos/DB;;685,61;;-1.122.583,60
01/08/2022;Trf. Masivas Pago Proveedores;CBU:15006129-00061261687278 BENEF: 0-20344239070 REF:VAR-612616872 Referencia: 61277;114.615,94;;-1.121.897,99
01/08/2022;Impuesto Débitos y Créditos/DB;;687,70;;-1.007.282,05
01/08/2022;Trf. Masivas Pago Proveedores;CBU:07205330-88000000136736 BENEF: 0-20297471660 REF:VAR-5330000136 Referencia: 61294;106.514,94;;-1.006.594,35
01/08/2022;Impuesto Débitos y Créditos/DB;;639,09;;-900.079,41
01/08/2022;Trf. Masivas Pago Proveedores;CBU:00703138-30004038568913 BENEF: 0-20247741500 REF:VAR-4038568931 Referencia: 61341;102.274,17;;-899.440,32
01/08/2022;Impuesto Débitos y Créditos/DB;;613,65;;-797.166,15
01/08/2022;Trf. Masivas Pago Proveedores;CBU:07200427-88000013033068 BENEF: 0-20241481698 REF:VAR-0420013033 Referencia: 61282;101.152,20;;-796.552,50
01/08/2022;Impuesto Débitos y Créditos/DB;;606,91;;-695.400,30
01/08/2022;Trf. Masivas Pago Proveedores;CBU:03401176-08117011272008 BENEF: 0-20400102067 REF:VAR-1171170112 Referencia: 61369;100.788,18;;-694.793,39
01/08/2022;Impuesto Débitos y Créditos/DB;;604,73;;-594.005,21
01/08/2022;Trf. Masivas Pago Proveedores;CBU:00703138-30004029010687 BENEF: 0-20288453412 REF:VAR-4029010631 Referencia: 61389;93.842,00;;-593.400,48
01/08/2022;Impuesto Débitos y Créditos/DB;;563,05;;-499.558,48
01/08/2022;Trf. Masivas Pago Proveedores;CBU:00703619-30004030140184 BENEF: 0-20178958160 REF:VAR-4030140136 Referencia: 61397;80.058,83;;-498.995,43
01/08/2022;Impuesto Débitos y Créditos/DB;;480,35;;-418.936,60
01/08/2022;Trf. Masivas Pago Proveedores;CBU:07200144-88000037848772 BENEF: 0-20297558669 REF:VAR-0140037848 Referencia: 61311;79.800,00;;-418.456,25
01/08/2022;Impuesto Débitos y Créditos/DB;;478,80;;-338.656,25
01/08/2022;Trf. Masivas Pago Proveedores;CBU:01509209-01000118277160 BENEF: 0-20253150514 REF:VAR-0920011182 Referencia: 61363;68.140,00;;-338.177,45
01/08/2022;Impuesto Débitos y Créditos/DB;;408,84;;-270.037,45
01/08/2022;Trf. Masivas Pago Proveedores;CBU:07205095-88000035063140 BENEF: 0-20082453920 REF:VAR-4860001007 Referencia: 61296;64.701,22;;-269.628,61
01/08/2022;Impuesto Débitos y Créditos/DB;;388,21;;-204.927,39
01/08/2022;Trf. Masivas Pago Proveedores;CBU:01100556-20005500374769 BENEF: 0-20333396735 REF:VAR-1370055003 Referencia: 61328;64.025,00;;-204.539,18
01/08/2022;Impuesto Débitos y Créditos/DB;;384,15;;-140.514,18
01/08/2022;Trf. Masivas Pago Proveedores;CBU:01700992-40000058580916 BENEF: 0-20307149002 REF:VAR-099585809 Referencia: 61310;61.500,00;;-140.130,03
01/08/2022;Impuesto Débitos y Créditos/DB;;369,00;;-78.630,03
01/08/2022;Trf. Masivas Pago Proveedores;CBU:01400502-03518151336536 BENEF: 0-20100884470 REF:VAR-5181513365 Referencia: 61351;53.624,00;;-78.261,03
01/08/2022;Impuesto Débitos y Créditos/DB;;321,74;;-24.637,03
01/08/2022;Trf. Masivas Pago Proveedores;CBU:01400687-03501552525630 BENEF: 0-20289914588 REF:VAR-5015525256 Referencia: 61290;45.799,50;;-24.315,29
01/08/2022;Impuesto Débitos y Créditos/DB;;274,80;;21.484,21
01/08/2022;Trf. Masivas Pago Proveedores;CBU:01401390-03510153556640 BENEF: 0-20360917429 REF:VAR-5101535566 Referencia: 61273;43.746,61;;21.759,01
01/08/2022;Impuesto Débitos y Créditos/DB;;262,48;;65.505,62
01/08/2022;Trf. Masivas Pago Proveedores;CBU:25900837-20081837730128 BENEF: 0-20238422079 REF:VAR-0818377301 Referencia: 61368;43.658,50;;65.768,10
01/08/2022;Impuesto Débitos y Créditos/DB;;261,95;;109.426,60
01/08/2022;Trf. Masivas Pago Proveedores;CBU:01508749-01000005420921 BENEF: 0-20943221996 REF:VAR-0874010054 Referencia: 61364;20.402,71;;109.688,55
01/08/2022;Impuesto Débitos y Créditos/DB;;122,42;;130.091,26
01/08/2022;Trf. Masivas Pago Proveedores;CBU:00700252-30004015257908 BENEF: 0-23257828654 REF:VAR-4015257902 Referencia: 61318;17.403,75;;130.213,68
01/08/2022;Impuesto Débitos y Créditos/DB;;104,42;;147.617,43
01/08/2022;Trf. Masivas Pago Proveedores;CBU:07200861-88000046681836 BENEF: 0-20297674693 REF:VAR-0860046681 Referencia: 61288;115.913,00;;147.721,85
01/08/2022;Impuesto Débitos y Créditos/DB;;695,48;;263.634,85
01/08/2022;Trf. Masivas Pago Proveedores;CBU:15006273-00062760530728 BENEF: 0-20176059754 REF:VAR-627605307 Referencia: 61373;124.349,25;;264.330,33
01/08/2022;Impuesto Débitos y Créditos/DB;;746,10;;388.679,58
01/08/2022;Trf. Masivas Pago Proveedores;CBU:01703373-40000080197719 BENEF: 0-20228567672 REF:VAR-337801977 Referencia: 61278;158.163,60;;389.425,68
01/08/2022;Impuesto Débitos y Créditos/DB;;948,98;;547.589,28
01/08/2022;Trf. Masivas Pago Proveedores;CBU:07204009-88000035136440 BENEF: 0-20290132488 REF:VAR-4000035136 Referencia: 61379;129.222,75;;548.538,26
01/08/2022;Impuesto Débitos y Créditos/DB;;775,34;;677.761,01
01/08/2022;Trf. Masivas Pago Proveedores;CBU:01505085-01000115918565 BENEF: 0-20254360598 REF:VAR-0508011159 Referencia: 61370;154.101,97;;678.536,35
01/08/2022;Impuesto Débitos y Créditos/DB;;924,61;;832.638,32
01/08/2022;Trf. Masivas Pago Proveedores;CBU:07204962-20000000669986 BENEF: 0-30707792635 REF:VAR-2060001136 Referencia: 61339;153.263,25;;833.562,93
01/08/2022;Impuesto Débitos y Créditos/DB;;919,58;;986.826,18
01/08/2022;Trf. Masivas Pago Proveedores;CBU:00703985-30004004360521 BENEF: 0-27381248823 REF:VAR-4004360539 Referencia: 61391;150.077,19;;987.745,76
01/08/2022;Impuesto Débitos y Créditos/DB;;900,46;;1.137.822,95
01/08/2022;Trf. Masivas Pago Proveedores;CBU:02900483-10000564774707 BENEF: 0-20419220184 REF:VAR-0004048000 Referencia: 61378;147.466,00;;1.138.723,41
01/08/2022;Impuesto Débitos y Créditos/DB;;884,80;;1.286.189,41
01/08/2022;Trf. Masivas Pago Proveedores;CBU:01505023-02000103769361 BENEF: 0-20262276180 REF:VAR-0502021037 Referencia: 61367;147.466,00;;1.287.074,21
01/08/2022;Impuesto Débitos y Créditos/DB;;884,80;;1.434.540,21
01/08/2022;Trf. Masivas Pago Proveedores;CBU:01509612-01000007936077 BENEF: 0-20263232357 REF:VAR-0961010079 Referencia: 61366;147.466,00;;1.435.425,01
01/08/2022;Impuesto Débitos y Créditos/DB;;884,80;;1.582.891,01
01/08/2022;Trf. Masivas Pago Proveedores;CBU:01701544-40000005906776 BENEF: 0-20285234248 REF:VAR-154059067 Referencia: 61343;147.466,00;;1.583.775,81
01/08/2022;Impuesto Débitos y Créditos/DB;;884,80;;1.731.241,81
01/08/2022;Trf. Masivas Pago Proveedores;CBU:01703083-40000030378719 BENEF: 0-20248337835 REF:VAR-308303787 Referencia: 61326;147.466,00;;1.732.126,61
01/08/2022;Impuesto Débitos y Créditos/DB;;884,80;;1.879.592,61
01/08/2022;Trf. Masivas Pago Proveedores;CBU:07205613-88000035314354 BENEF: 0-20353457439 REF:VAR-5610035314 Referencia: 61293;146.524,00;;1.880.477,41
01/08/2022;Impuesto Débitos y Créditos/DB;;879,14;;2.027.001,41
01/08/2022;Trf. Masivas Pago Proveedores;CBU:00702432-30004005437242 BENEF: 0-20175126423 REF:VAR-4005437224 Referencia: 61314;142.283,32;;2.027.880,55
01/08/2022;Impuesto Débitos y Créditos/DB;;853,70;;2.170.163,87
01/08/2022;Trf. Masivas Pago Proveedores;CBU:07203266-88000037992172 BENEF: 0-20950010976 REF:VAR-3260037992 Referencia: 61313;142.099,81;;2.171.017,57
01/08/2022;Impuesto Débitos y Créditos/DB;;852,60;;2.313.117,38
01/08/2022;Trf. Masivas Pago Proveedores;CBU:07200717-88000001353572 BENEF: 0-23240256789 REF:VAR-0710001353 Referencia: 61396;139.788,00;;2.313.969,98
01/08/2022;Impuesto Débitos y Créditos/DB;;838,73;;2.453.757,98
01/08/2022;Trf. Masivas Pago Proveedores;CBU:19101981-55019800668200 BENEF: 0-30710412142 REF:VAR-1911980066 Referencia: 61305;134.232,00;;2.454.596,71
01/08/2022;Impuesto Débitos y Créditos/DB;;805,39;;2.588.828,71
01/08/2022;Trf. Masivas Pago Proveedores;CBU:07200588-88000022666240 BENEF: 0-20308159362 REF:VAR-0580022666 Referencia: 61375;134.060,00;;2.589.634,10
01/08/2022;Impuesto Débitos y Créditos/DB;;804,36;;2.723.694,10
01/08/2022;Trf. Masivas Pago Proveedores;CBU:07200434-88000038658068 BENEF: 0-27383023063 REF:VAR-0430038658 Referencia: 61372;134.060,00;;2.724.498,46
01/08/2022;Impuesto Débitos y Créditos/DB;;804,36;;2.858.558,46
01/08/2022;Trf. Masivas Pago Proveedores;CBU:00700467-30004036236052 BENEF: 0-20306689321 REF:VAR-4036236004 Referencia: 61349;134.060,00;;2.859.362,82
01/08/2022;Impuesto Débitos y Créditos/DB;;804,36;;2.993.422,82
01/08/2022;Trf. Masivas Pago Proveedores;CBU:00702401-30004001336611 BENEF: 0-23184232359 REF:VAR-4001336624 Referencia: 61337;134.060,00;;2.994.227,18
01/08/2022;Impuesto Débitos y Créditos/DB;;804,36;;3.128.287,18
01/08/2022;Trf. Masivas Pago Proveedores;CBU:00701026-30004189400515 BENEF: 0-20325953072 REF:VAR-4189400510 Referencia: 61292;130.038,00;;3.129.091,54
01/08/2022;Impuesto Débitos y Créditos/DB;;780,23;;3.259.129,54
01/08/2022;Trf. Masivas Pago Proveedores;CBU:01400243-01502605211238 BENEF: 0-30710000979 REF:VAR-5026052112 Referencia: 61281;129.521,58;;3.259.909,77
01/08/2022;Impuesto Débitos y Créditos/DB;;777,13;;3.389.431,35
01/08/2022;Trf. Masivas Pago Proveedores;CBU:03401343-08134006543008 BENEF: 0-20207034828 REF:VAR-1341340065 Referencia: 61284;280.812,29;;3.390.208,48
01/08/2022;Impuesto Débitos y Créditos/DB;;1.684,87;;3.671.020,77
01/08/2022;Crédito por Transferencia;I FLOW SA - 33708528809 REF:VAR-VARIOS;;2.000.000,00;3.672.705,64
01/08/2022;Crédito Transf. HomeBanking;C.U.I.T.-30708570962 FLETCORP S.A.;;7.000.000,00;1.672.705,64
01/08/2022;IIBB- Acreditaciones Bancarias;;126.000,00;;-5.327.294,36
01/08/2022;Impuesto Débitos y Créditos/CR;;42.000,00;;-5.201.294,36
01/08/2022;Impuesto Débitos y Créditos/DB;;756,00;;-5.159.294,36
01/08/2022;CRED BCA ELECTR INTERBANC EXEN;CUENTAS PROPIAS 33708528809 IFLOW S.A.  Referencia: 0227807;;2.100.000,00;-5.158.538,36
01/08/2022;CRED BCA ELECTR INTERBANC EXEN;CUENTAS PROPIAS 33708528809 I FLOW SA/ I FLOW SA  Referencia: 0104752;;2.900.000,00;-7.258.538,36
01/08/2022;Intereses de Sobregiro;OPERACIÓN 1698239 GENERADA EL 01/08/22;210.718,02;;-10.158.538,36
01/08/2022;Intereses de Sobregiro;OPERACIÓN 1700746 GENERADA EL 01/08/22;36.535,73;;-9.947.820,34
01/08/2022;Intereses de Sobregiro;OPERACIÓN 999999999 GENERADA EL 01/08/22 INT FUERA DE CONTRATO;45.230,73;;-9.911.284,61
01/08/2022;IVA;OPERACIÓN 1698239 GENERADA EL 01/08/22;22.125,39;;-9.866.053,88
01/08/2022;IVA;OPERACIÓN 1700746 GENERADA EL 01/08/22;3.836,25;;-9.843.928,49
01/08/2022;IVA;OPERACIÓN 999999999 GENERADA EL 01/08/22 INT FUERA DE CONTRATO;4.749,23;;-9.840.092,24
01/08/2022;Percepción I.V.A. RG. 3337;OPERACIÓN 1698239 GENERADA EL 01/08/22;3.160,77;;-9.835.343,01
01/08/2022;Percepción I.V.A. RG. 3337;OPERACIÓN 1700746 GENERADA EL 01/08/22;548,04;;-9.832.182,24
01/08/2022;Percepción I.V.A. RG. 3337;OPERACIÓN 999999999 GENERADA EL 01/08/22 INT FUERA DE CONTRATO;678,46;;-9.831.634,20
01/08/2022;Cobro Percepción IIBB;OPERACIÓN 1698239 GENERADA EL 01/08/22;210,72;;-9.830.955,74
01/08/2022;Cobro Percepción IIBB;OPERACIÓN 1700746 GENERADA EL 01/08/22;36,54;;-9.830.745,02
01/08/2022;Cobro Percepción IIBB;OPERACIÓN 999999999 GENERADA EL 01/08/22 INT FUERA DE CONTRATO;45,23;;-9.830.708,48
01/08/2022;Impuesto Débitos y Créditos/DB;;1.264,31;;-9.830.663,25
01/08/2022;Impuesto Débitos y Créditos/DB;;219,21;;-9.829.398,94
01/08/2022;Impuesto Débitos y Créditos/DB;;271,38;;-9.829.179,73
01/08/2022;Impuesto Débitos y Créditos/DB;;132,75;;-9.828.908,35
01/08/2022;Impuesto Débitos y Créditos/DB;;23,02;;-9.828.775,60
01/08/2022;Impuesto Débitos y Créditos/DB;;28,50;;-9.828.752,58
01/08/2022;Impuesto Débitos y Créditos/DB;;18,96;;-9.828.724,08
01/08/2022;Impuesto Débitos y Créditos/DB;;3,29;;-9.828.705,12
01/08/2022;Impuesto Débitos y Créditos/DB;;4,07;;-9.828.701,83
01/08/2022;Impuesto Débitos y Créditos/DB;;1,26;;-9.828.697,76
01/08/2022;Impuesto Débitos y Créditos/DB;;0,22;;-9.828.696,50
01/08/2022;Impuesto Débitos y Créditos/DB;;0,27;;-9.828.696,28
01/08/2022;IMPUESTO A LOS SELLOS;;5.997,73;;-9.828.696,01
01/08/2022;Pago Cheque de Cámara Recibida;Número De Cheque: 1258;23.154,53;;-9.822.698,28
01/08/2022;Impuesto Débitos y Créditos/DB;;138,93;;-9.799.543,75
01/08/2022;Pago Cheque de Cámara Recibida;Número De Cheque: 1261;7.500,00;;-9.799.404,82
01/08/2022;Impuesto Débitos y Créditos/DB;;45,00;;-9.791.904,82
01/08/2022;Pago Cheque de Cámara Recibida;Número De Cheque: 1265;32.561,24;;-9.791.859,82
01/08/2022;Impuesto Débitos y Créditos/DB;;195,37;;-9.759.298,58
01/08/2022;Pago Cheque de Cámara Recibida;Número De Cheque: 1268;33.942,27;;-9.759.103,21
01/08/2022;Impuesto Débitos y Créditos/DB;;203,65;;-9.725.160,94
01/08/2022;Pago Cheque de Cámara Recibida;Número De Cheque: 1275;10.608,34;;-9.724.957,29
01/08/2022;Impuesto Débitos y Créditos/DB;;63,65;;-9.714.348,95
01/08/2022;SIPAP - Pago Cheque de Cámara;Número De Cheque: 42304381;141.933,86;;-9.714.285,30
01/08/2022;Impuesto Débitos y Créditos/DB;;851,60;;-9.572.351,44
01/08/2022;SIPAP - Pago Cheque de Cámara;Número De Cheque: 42304385;23.857,21;;-9.571.499,84
01/08/2022;Impuesto Débitos y Créditos/DB;;143,14;;-9.547.642,63
01/08/2022;SIPAP - Pago Cheque de Cámara;Número De Cheque: 42304432;148.835,71;;-9.547.499,49
01/08/2022;Impuesto Débitos y Créditos/DB;;893,01;;-9.398.663,78
01/08/2022;Pago Cheque de Cámara Recibida;Número De Cheque: 942;2.000.000,00;;-9.397.770,77
01/08/2022;Impuesto Débitos y Créditos/DB;;12.000,00;;-7.397.770,77
01/08/2022;Pago Cheque de Cámara Recibida;Número De Cheque: 976;1.644.478,50;;-7.385.770,77
