fecha,concepto_supervielle,concepto_astor,codigo,debito,credito,saldo,objetivo
04/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"98.993,40",,"-11.568.986,33",Pago Cheque de Cámara Recibida - Número De Cheque: 1241
04/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"593,96",,"-11.469.992,93",
04/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"1.693.845,56",,"-11.469.398,97",Pago Cheque de Cámara Recibida - Número De Cheque: 750
04/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"10.163,07",,"-9.775.553,41",
03/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"1,30",,"-9.765.390,34",
03/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"0,27",,"-9.765.389,04",
03/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"0,21",,"-9.765.388,77",
03/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"0,04",,"-9.765.388,56",
03/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"0,57",,"-9.765.388,52",
03/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"0,12",,"-9.765.387,95",
03/08/2022,Comisión Consulta Cámara,COMISIONES,2,"35,00",,"-9.765.387,83",Comisión Consulta Cámara - 
03/08/2022,IVA,IVA,7,"7,35",,"-9.765.352,83",
03/08/2022,Comisión Riesgo Contigente,COMISIONES,2,"216,00",,"-9.765.345,48",Comisión Riesgo Contigente - 
03/08/2022,IVA,IVA,7,"45,36",,"-9.765.129,48",
03/08/2022,Acreditación Cheque Dep.48 Hs.,CHEQUE,1,,"36.020,50","-9.765.084,12",Acreditación Cheque Dep.48 Hs. - Número De Cheque: 9325508
03/08/2022,Impuesto Débitos y Créditos/CR,IMPUESTOS CREDITOS,4,"216,12",,"-9.801.104,62",
03/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"3,89",,"-9.800.888,50",
03/08/2022,IIBB- Acreditaciones Bancarias,IIBB,3,"648,37",,"-9.800.884,61",
03/08/2022,Crédito por Transferencia,TRANSFERENCIA,12,,"1.000.000,00","-9.800.236,24",Crédito por Transferencia - I-FLOW S.A. - 33708528809 REF:VAR-VARIOS NUEVO BANCO INDUSTRIAL DE AZUL
03/08/2022,COMISIONES DATANET,COMISIONES,2,"94,20",,"-10.800.236,24",COMISIONES DATANET - 
03/08/2022,IVA,IVA,7,"19,78",,"-10.800.142,04",
03/08/2022,Crédito por Transferencia,TRANSFERENCIA,12,,"5.700.000,00","-10.800.122,26",Crédito por Transferencia - I-FLOW S.A. - 33708528809 REF:VAR-VARIOS NUEVO BANCO INDUSTRIAL DE AZUL
03/08/2022,Crédito por Transferencia,TRANSFERENCIA,12,,"269.774,34","-16.500.122,26",Crédito por Transferencia - MESOPOTAMIAN DRINKS SAA - 30716972581 REF:FAC-6315 BANCO BICA
03/08/2022,IIBB- Acreditaciones Bancarias,IIBB,3,"4.855,94",,"-16.769.896,60",
03/08/2022,Impuesto Débitos y Créditos/CR,IMPUESTOS CREDITOS,4,"1.618,65",,"-16.765.040,66",
03/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"29,14",,"-16.763.422,01",
03/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"0,25",,"-16.763.392,87",
03/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"1.693.845,56",,"-16.763.392,62",Pago Cheque de Cámara Recibida - Número De Cheque: 751
03/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"10.163,07",,"-15.069.547,06",
03/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"2.000.000,00",,"-15.059.383,99",Pago Cheque de Cámara Recibida - Número De Cheque: 940
03/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"12.000,00",,"-13.059.383,99",
03/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"1.575.328,37",,"-13.047.383,99",Pago Cheque de Cámara Recibida - Número De Cheque: 988
03/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"9.451,97",,"-11.472.055,62",
03/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"195.434,47",,"-11.462.603,65",Pago Cheque de Cámara Recibida - Número De Cheque: 1020
03/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"1.172,61",,"-11.267.169,18",
03/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"53.900,00",,"-11.265.996,57",Pago Cheque de Cámara Recibida - Número De Cheque: 1219
03/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"323,40",,"-11.212.096,57",
03/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"250.960,07",,"-11.211.773,17",Pago Cheque de Cámara Recibida - Número De Cheque: 1285
03/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"1.505,76",,"-10.960.813,10",
02/08/2022,Comisión Consulta Cámara,COMISIONES,2,"35,00",,"-10.959.307,34",Comisión Consulta Cámara - 
02/08/2022,IVA,IVA,7,"7,35",,"-10.959.272,34",
02/08/2022,DEB BCA ELECTR INTERBANC EXEN,TRANSFERENCIA,12,"1.000.000,00",,"-10.959.264,99",DEB BCA ELECTR INTERBANC EXEN - CUENTAS PROPIAS 33708528809 I FLOW S.A.  Referencia: 5966165
02/08/2022,Crédito por Transferencia,TRANSFERENCIA,12,,"260.000,00","-9.959.264,99",Crédito por Transferencia - AM CARGAS SA - 30704459099 REF:VAR-VARIOS
02/08/2022,IIBB- Acreditaciones Bancarias,IIBB,3,"4.680,00",,"-10.219.264,99",
02/08/2022,Impuesto Débitos y Créditos/CR,IMPUESTOS CREDITOS,4,"1.560,00",,"-10.214.584,99",
02/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"28,08",,"-10.213.024,99",
02/08/2022,CRED BCA ELECTRONICA INTERBANC,TRANSFERENCIA,12,,"11.906.836,96","-10.212.996,91",CRED BCA ELECTRONICA INTERBANC - PROVEEDORES 30706034532 FINCREDIT LTDA COOPERATIVA DE  Referencia: 5907015
02/08/2022,IIBB- Acreditaciones Bancarias,IIBB,3,"214.323,07",,"-22.119.833,87",
02/08/2022,Impuesto Débitos y Créditos/CR,IMPUESTOS CREDITOS,4,"71.441,02",,"-21.905.510,80",
02/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"1.285,94",,"-21.834.069,78",
02/08/2022,CRED BCA ELECTRONICA INTERBANC,TRANSFERENCIA,12,,"1.000.000,00","-21.832.783,84",CRED BCA ELECTRONICA INTERBANC - PROVEEDORES 30706034532 FINCREDIT COOP CRED CONS Y VI  Referencia: 5907014
02/08/2022,IIBB- Acreditaciones Bancarias,IIBB,3,"18.000,00",,"-22.832.783,84",
02/08/2022,Impuesto Débitos y Créditos/CR,IMPUESTOS CREDITOS,4,"6.000,00",,"-22.814.783,84",
02/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"108,00",,"-22.808.783,84",
02/08/2022,Descto. Docum.- Acreditación,OPERACIONES FINANCIERAS,8,,"391.249,73","-22.808.675,84",Descto. Docum.- Acreditación - 
02/08/2022,IIBB- Acreditaciones Bancarias,IIBB,3,"7.042,50",,"-23.199.925,57",
02/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"35,99",,"-23.192.883,07",
02/08/2022,SIPAP - Pago Cheque de Cámara,CHEQUE,1,"148.903,83",,"-23.192.847,08",SIPAP - Pago Cheque de Cámara - Número De Cheque: 42304438
02/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"893,42",,"-23.043.943,25",
02/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"383.291,91",,"-23.043.049,83",Pago Cheque de Cámara Recibida - Número De Cheque: 1199
02/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"2.299,75",,"-22.659.757,92",
02/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"12.610,50",,"-22.657.458,17",Pago Cheque de Cámara Recibida - Número De Cheque: 1264
02/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"75,66",,"-22.644.847,67",
02/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"61.737,50",,"-22.644.772,01",Pago Cheque de Cámara Recibida - Número De Cheque: 1266
02/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"370,43",,"-22.583.034,51",
02/08/2022,SIPAP - Pago Cheque de Cámara,CHEQUE,1,"149.799,15",,"-22.582.664,08",SIPAP - Pago Cheque de Cámara - Número De Cheque: 42304430
02/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"898,79",,"-22.432.864,93",
02/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"39.015,00",,"-22.431.966,14",Pago Cheque de Cámara Recibida - Número De Cheque: 1169
02/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"234,09",,"-22.392.951,14",
02/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"272.000,00",,"-22.392.717,05",Pago Cheque de Cámara Recibida - Número De Cheque: 1170
02/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"1.632,00",,"-22.120.717,05",
02/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"144.070,88",,"-22.119.085,05",Pago Cheque de Cámara Recibida - Número De Cheque: 1173
02/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"864,43",,"-21.975.014,17",
02/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"387.089,00",,"-21.974.149,74",Pago Cheque de Cámara Recibida - Número De Cheque: 1182
02/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"2.322,53",,"-21.587.060,74",
02/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"199.438,92",,"-21.584.738,21",Pago Cheque de Cámara Recibida - Número De Cheque: 1194
02/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"1.196,63",,"-21.385.299,29",
02/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"87.647,15",,"-21.384.102,66",Pago Cheque de Cámara Recibida - Número De Cheque: 1042
02/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"525,88",,"-21.296.455,51",
02/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"164.297,10",,"-21.295.929,63",Pago Cheque de Cámara Recibida - Número De Cheque: 1098
02/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"985,78",,"-21.131.632,53",
02/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"83.451,55",,"-21.130.646,75",Pago Cheque de Cámara Recibida - Número De Cheque: 1103
02/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"500,71",,"-21.047.195,20",
02/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"806.959,03",,"-21.046.694,49",Pago Cheque de Cámara Recibida - Número De Cheque: 1104
02/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"4.841,75",,"-20.239.735,46",
02/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"620.143,40",,"-20.234.893,71",Pago Cheque de Cámara Recibida - Número De Cheque: 1159
02/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"3.720,86",,"-19.614.750,31",
02/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"585.080,36",,"-19.611.029,45",Pago Cheque de Cámara Recibida - Número De Cheque: 1160
02/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"3.510,48",,"-19.025.949,09",
02/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"422.267,20",,"-19.022.438,61",Pago Cheque de Cámara Recibida - Número De Cheque: 1164
02/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"2.533,60",,"-18.600.171,41",
02/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"150.000,00",,"-18.597.637,81",Pago Cheque de Cámara Recibida - Número De Cheque: 1166
02/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"900,00",,"-18.447.637,81",
02/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"81.543,82",,"-18.446.737,81",Pago Cheque de Cámara Recibida - Número De Cheque: 1168
02/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"489,26",,"-18.365.193,99",
02/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"1.693.845,56",,"-18.364.704,73",Pago Cheque de Cámara Recibida - Número De Cheque: 752
02/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"10.163,07",,"-16.670.859,17",
02/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"2.000.000,00",,"-16.660.696,10",Pago Cheque de Cámara Recibida - Número De Cheque: 941
02/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"12.000,00",,"-14.660.696,10",
02/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"1.575.328,37",,"-14.648.696,10",Pago Cheque de Cámara Recibida - Número De Cheque: 989
02/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"9.451,97",,"-13.073.367,73",
02/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"707.700,35",,"-13.063.915,76",Pago Cheque de Cámara Recibida - Número De Cheque: 1025
02/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"4.246,20",,"-12.356.215,41",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"284.993,71",,"-12.351.969,21",Trf. Masivas Pago Proveedores - CBU:15006440-00064432287600 BENEF: 0-30711490708 REF:VAR-644322876 Referencia: 61335
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"1.709,96",,"-12.066.975,50",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"729.622,98",,"-12.065.265,54",Trf. Masivas Pago Proveedores - CBU:07201574-20000055162218 BENEF: 0-30710605102 REF:VAR-1570055162 Referencia: 61383
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"4.377,74",,"-11.335.642,56",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"583.802,01",,"-11.331.264,82",Trf. Masivas Pago Proveedores - CBU:01505344-01000126614397 BENEF: 0-20320473676 REF:VAR-0534011266 Referencia: 61352
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"3.502,81",,"-10.747.462,81",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"600.673,58",,"-10.743.960,00",Trf. Masivas Pago Proveedores - CBU:00702500-20000005508633 BENEF: 0-20234266935 REF:VAR-0005508625 Referencia: 61312
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"3.604,04",,"-10.143.286,42",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"636.670,98",,"-10.139.682,38",Trf. Masivas Pago Proveedores - CBU:07205330-88000035255040 BENEF: 0-27334985232 REF:VAR-5330035255 Referencia: 61276
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"3.820,03",,"-9.503.011,40",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"639.764,38",,"-9.499.191,37",Trf. Masivas Pago Proveedores - CBU:00701590-20000006393793 BENEF: 0-20242939981 REF:VAR-0006393715 Referencia: 61347
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"3.838,59",,"-8.859.426,99",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"655.345,30",,"-8.855.588,40",Trf. Masivas Pago Proveedores - CBU:07201192-20000002285504 BENEF: 0-30711958602 REF:VAR-1190002285 Referencia: 61381
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"3.932,07",,"-8.200.243,10",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"679.147,70",,"-8.196.311,03",Trf. Masivas Pago Proveedores - CBU:00702500-30004040066159 BENEF: 0-20225316458 REF:VAR-4040066125 Referencia: 61323
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"4.074,89",,"-7.517.163,33",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"735.197,92",,"-7.513.088,44",Trf. Masivas Pago Proveedores - CBU:01703311-20000042411945 BENEF: 0-30713285907 REF:VAR-331424119 Referencia: 61380
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"4.411,19",,"-6.777.890,52",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"537.343,95",,"-6.773.479,33",Trf. Masivas Pago Proveedores - CBU:15006440-00064432023646 BENEF: 0-30707718443 REF:VAR-644320236 Referencia: 61386
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"3.224,06",,"-6.236.135,38",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"798.174,08",,"-6.232.911,32",Trf. Masivas Pago Proveedores - CBU:01107175-30071703128701 BENEF: 0-20337458301 REF:VAR-3505717031 Referencia: 61321
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"4.789,04",,"-5.434.737,24",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"863.496,48",,"-5.429.948,20",Trf. Masivas Pago Proveedores - CBU:00701798-30004019705113 BENEF: 0-23313155579 REF:VAR-4019705117 Referencia: 61269
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"5.180,98",,"-4.566.451,72",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"943.953,81",,"-4.561.270,74",Trf. Masivas Pago Proveedores - CBU:00703718-30004017183214 BENEF: 0-20308881254 REF:VAR-4017183237 Referencia: 61399
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"5.663,72",,"-3.617.316,93",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"944.493,88",,"-3.611.653,21",Trf. Masivas Pago Proveedores - CBU:07205545-20000000033204 BENEF: 0-33716842199 REF:VAR-5540000033 Referencia: 61382
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"5.666,96",,"-2.667.159,33",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"1.485.793,47",,"-2.661.492,37",Trf. Masivas Pago Proveedores - CBU:25900134-10370570610077 BENEF: 0-30716857103 REF:VAR-3705706100 Referencia: 61385
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"8.914,76",,"-1.175.698,90",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"539.896,95",,"-1.166.784,14",Trf. Masivas Pago Proveedores - CBU:03401343-00134006544003 BENEF: 0-20179646928 REF:VAR-1341340065 Referencia: 61283
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"3.239,38",,"-626.887,19",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"532.574,07",,"-623.647,81",Trf. Masivas Pago Proveedores - CBU:07205545-88000035320636 BENEF: 0-20246088838 REF:VAR-5540035320 Referencia: 61346
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"3.195,44",,"-91.073,74",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"286.840,50",,"-87.878,30",Trf. Masivas Pago Proveedores - CBU:15006327-00063260560846 BENEF: 0-20300384006 REF:VAR-632605608 Referencia: 61291
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"1.721,04",,"198.962,20",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"323.743,35",,"200.683,24",Trf. Masivas Pago Proveedores - CBU:01701995-40000030895915 BENEF: 0-20351255677 REF:VAR-199308959 Referencia: 61376
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"1.942,46",,"524.426,59",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"287.832,32",,"526.369,05",Trf. Masivas Pago Proveedores - CBU:01100907-30009021733383 BENEF: 0-20389581918 REF:VAR-3219090217 Referencia: 61316
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"1.726,99",,"814.201,37",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"288.462,36",,"815.928,36",Trf. Masivas Pago Proveedores - CBU:00700429-30004039765283 BENEF: 0-20260609468 REF:VAR-4039765204 Referencia: 61400
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"1.730,77",,"1.104.390,72",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"288.832,42",,"1.106.121,49",Trf. Masivas Pago Proveedores - CBU:01401475-03403352290227 BENEF: 0-20314976496 REF:VAR-4033522902 Referencia: 61345
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"1.732,99",,"1.394.953,91",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"292.958,46",,"1.396.686,90",Trf. Masivas Pago Proveedores - CBU:01701742-20000000961266 BENEF: 0-30717245322 REF:VAR-174009612 Referencia: 61334
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"1.757,75",,"1.689.645,36",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"310.185,94",,"1.691.403,11",Trf. Masivas Pago Proveedores - CBU:15000138-00006362676428 BENEF: 0-23298465914 REF:VAR-063626764 Referencia: 61275
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"1.861,12",,"2.001.589,05",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"321.563,81",,"2.003.450,17",Trf. Masivas Pago Proveedores - CBU:28505169-40094732027998 BENEF: 0-20357403473 REF:VAR-4516094732 Referencia: 61295
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"1.929,38",,"2.325.013,98",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"334.321,05",,"2.326.943,36",Trf. Masivas Pago Proveedores - CBU:07200977-88000037050940 BENEF: 0-27358544288 REF:VAR-0970037050 Referencia: 61355
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"2.005,93",,"2.661.264,41",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"531.019,86",,"2.663.270,34",Trf. Masivas Pago Proveedores - CBU:00702500-20000001215157 BENEF: 0-20279153902 REF:VAR-0001215125 Referencia: 61358
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"3.186,12",,"3.194.290,20",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"335.791,94",,"3.197.476,32",Trf. Masivas Pago Proveedores - CBU:07200526-88000036307290 BENEF: 0-20272842974 REF:VAR-1660001769 Referencia: 61279
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"2.014,75",,"3.533.268,26",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"342.898,86",,"3.535.283,01",Trf. Masivas Pago Proveedores - CBU:01505344-01000125993400 BENEF: 0-27124180126 REF:VAR-0534011259 Referencia: 61325
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"2.057,39",,"3.878.181,87",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"385.917,00",,"3.880.239,26",Trf. Masivas Pago Proveedores - CBU:02900421-10000042609211 BENEF: 0-27219386619 REF:VAR-0000004202 Referencia: 61317
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"2.315,50",,"4.266.156,26",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"457.737,99",,"4.268.471,76",Trf. Masivas Pago Proveedores - CBU:07202072-88000035838636 BENEF: 0-20136557018 REF:VAR-2070035838 Referencia: 61300
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"2.746,43",,"4.726.209,75",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"483.302,51",,"4.728.956,18",Trf. Masivas Pago Proveedores - CBU:07204542-88000035472504 BENEF: 0-20203686200 REF:VAR-4540035472 Referencia: 61377
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"2.899,82",,"5.212.258,69",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"501.237,02",,"5.215.158,51",Trf. Masivas Pago Proveedores - CBU:07202218-88000044386740 BENEF: 0-20277333458 REF:VAR-2210044386 Referencia: 61344
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"3.007,42",,"5.716.395,53",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"2.558.868,96",,"5.719.402,95",Trf. Masivas Pago Proveedores - CBU:07204924-20000000008954 BENEF: 0-30711613931 REF:VAR-4920000008 Referencia: 61336
01/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"15.353,21",,"8.278.271,91",
01/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"1.279.176,50",,"8.293.625,12",Trf. Masivas Pago Proveedores - CUIT: 30716623730 BENEF: TRANSPORTE RF16 SOCIEDAD DE RESPONSABILIDAD L Referencia: 61384
